method,postprocessed,milp_step_size,query_type,num_relations,graph_type,problem,baseline_cost,thres_config,penalty_scaling,num_iterations,optimisation_time_in_ms,cost,normalised_cost
annealing_quadratic,False,n/a,steinbrunn,42,CHAIN,2,128018963819723,thres_config_4,2,1000000,5833.000343322754,128018963819723,1.0
annealing_quadratic,False,n/a,steinbrunn,42,CHAIN,2,128018963819723,thres_config_4,2,1000000,10000,128018963819723,1.0
ikkbz,n/a,n/a,steinbrunn,42,CHAIN,3,34544386904786152,n/a,n/a,n/a,0,n/a,50
ikkbz,n/a,n/a,steinbrunn,42,CHAIN,3,34544386904786152,n/a,n/a,n/a,1,34544386904786152,1.0
ikkbz,n/a,n/a,steinbrunn,42,CHAIN,3,34544386904786152,n/a,n/a,n/a,10000,34544386904786152,1.0
dpsizelinear,n/a,n/a,steinbrunn,42,CHAIN,3,34544386904786152,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,42,CHAIN,3,34544386904786152,n/a,n/a,n/a,1,34544386904786152,1.0
dpsizelinear,n/a,n/a,steinbrunn,42,CHAIN,3,34544386904786152,n/a,n/a,n/a,10000,34544386904786152,1.0
milp,n/a,100,steinbrunn,42,CHAIN,3,34544386904786152,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,42,CHAIN,3,34544386904786152,n/a,n/a,n/a,10000,n/a,50
annealing_quadratic,1,n/a,steinbrunn,42,CHAIN,3,34544386904786152,thres_config_5,2,1000000,0,n/a,50
annealing_quadratic,True,n/a,steinbrunn,42,CHAIN,3,34544386904786152,thres_config_5,2,1000000,3857.0657176971436,34544417137441924,1.0000008751828728
annealing_quadratic,True,n/a,steinbrunn,42,CHAIN,3,34544386904786152,thres_config_5,2,1000000,10000,34544417137441924,1.0000008751828728
ikkbz,n/a,n/a,steinbrunn,42,CHAIN,4,1119933380563289,n/a,n/a,n/a,0,n/a,50
ikkbz,n/a,n/a,steinbrunn,42,CHAIN,4,1119933380563289,n/a,n/a,n/a,1,1119933380563289,1.0
ikkbz,n/a,n/a,steinbrunn,42,CHAIN,4,1119933380563289,n/a,n/a,n/a,10000,1119933380563289,1.0
dpsizelinear,n/a,n/a,steinbrunn,42,CHAIN,4,1119933380563289,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,42,CHAIN,4,1119933380563289,n/a,n/a,n/a,1,1119933380563289,1.0
dpsizelinear,n/a,n/a,steinbrunn,42,CHAIN,4,1119933380563289,n/a,n/a,n/a,10000,1119933380563289,1.0
milp,n/a,100,steinbrunn,42,CHAIN,4,1119933380563289,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,42,CHAIN,4,1119933380563289,n/a,n/a,n/a,10000,n/a,50
annealing_quadratic,1,n/a,steinbrunn,42,CHAIN,4,1119933380563289,thres_config_12,2,1000000,0,n/a,50
annealing_quadratic,True,n/a,steinbrunn,42,CHAIN,4,1119933380563289,thres_config_12,2,1000000,2887.000135421753,1119933380563289,1.0
annealing_quadratic,True,n/a,steinbrunn,42,CHAIN,4,1119933380563289,thres_config_12,2,1000000,10000,1119933380563289,1.0
ikkbz,n/a,n/a,steinbrunn,42,CHAIN,5,945140712877771,n/a,n/a,n/a,0,945140712877771,1.0
ikkbz,n/a,n/a,steinbrunn,42,CHAIN,5,945140712877771,n/a,n/a,n/a,10000,945140712877771,1.0
dpsizelinear,n/a,n/a,steinbrunn,42,CHAIN,5,945140712877771,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,42,CHAIN,5,945140712877771,n/a,n/a,n/a,1,945140712877771,1.0
dpsizelinear,n/a,n/a,steinbrunn,42,CHAIN,5,945140712877771,n/a,n/a,n/a,10000,945140712877771,1.0
milp,n/a,100,steinbrunn,42,CHAIN,5,945140712877771,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,42,CHAIN,5,945140712877771,n/a,n/a,n/a,208,3307765443601096,3.499759769663915
milp,n/a,100,steinbrunn,42,CHAIN,5,945140712877771,n/a,n/a,n/a,10000,3307765443601096,3.499759769663915
annealing_quadratic,1,n/a,steinbrunn,42,CHAIN,5,945140712877771,thres_config_12,2,1000000,0,n/a,50
annealing_quadratic,True,n/a,steinbrunn,42,CHAIN,5,945140712877771,thres_config_12,2,1000000,2923.9969234466553,946910078499776,1.0018720658182396
annealing_quadratic,True,n/a,steinbrunn,42,CHAIN,5,945140712877771,thres_config_12,2,1000000,10000,946910078499776,1.0018720658182396
ikkbz,n/a,n/a,steinbrunn,42,CHAIN,6,111787063843820,n/a,n/a,n/a,0,n/a,50
ikkbz,n/a,n/a,steinbrunn,42,CHAIN,6,111787063843820,n/a,n/a,n/a,1,111787063843820,1.0
ikkbz,n/a,n/a,steinbrunn,42,CHAIN,6,111787063843820,n/a,n/a,n/a,10000,111787063843820,1.0
dpsizelinear,n/a,n/a,steinbrunn,42,CHAIN,6,111787063843820,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,42,CHAIN,6,111787063843820,n/a,n/a,n/a,1,111787063843820,1.0
dpsizelinear,n/a,n/a,steinbrunn,42,CHAIN,6,111787063843820,n/a,n/a,n/a,10000,111787063843820,1.0
milp,n/a,100,steinbrunn,42,CHAIN,6,111787063843820,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,42,CHAIN,6,111787063843820,n/a,n/a,n/a,205,1043651389465280,9.336065852157875
milp,n/a,100,steinbrunn,42,CHAIN,6,111787063843820,n/a,n/a,n/a,10000,1043651389465280,9.336065852157875
annealing_quadratic,1,n/a,steinbrunn,42,CHAIN,6,111787063843820,thres_config_12,2,1000000,0,n/a,50
annealing_quadratic,False,n/a,steinbrunn,42,CHAIN,6,111787063843820,thres_config_12,2,1000000,3090.0053539276123,111850832958610,1.0005704516479572
annealing_quadratic,False,n/a,steinbrunn,42,CHAIN,6,111787063843820,thres_config_12,2,1000000,5468.057283401489,111844820430604,1.0005166661042704
annealing_quadratic,False,n/a,steinbrunn,42,CHAIN,6,111787063843820,thres_config_12,2,1000000,7607.000974655151,111842794076281,1.0004985391917876
annealing_quadratic,False,n/a,steinbrunn,42,CHAIN,6,111787063843820,thres_config_12,2,1000000,10000,111842794076281,1.0004985391917876
ikkbz,n/a,n/a,steinbrunn,42,CHAIN,7,15295229587910566,n/a,n/a,n/a,0,n/a,50
ikkbz,n/a,n/a,steinbrunn,42,CHAIN,7,15295229587910566,n/a,n/a,n/a,1,55265673339969208,3.6132620973307588
ikkbz,n/a,n/a,steinbrunn,42,CHAIN,7,15295229587910566,n/a,n/a,n/a,10000,55265673339969208,3.6132620973307588
dpsizelinear,n/a,n/a,steinbrunn,42,CHAIN,7,15295229587910566,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,42,CHAIN,7,15295229587910566,n/a,n/a,n/a,1,55265673339969208,3.6132620973307588
dpsizelinear,n/a,n/a,steinbrunn,42,CHAIN,7,15295229587910566,n/a,n/a,n/a,10000,55265673339969208,3.6132620973307588
milp,n/a,100,steinbrunn,42,CHAIN,7,15295229587910566,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,42,CHAIN,7,15295229587910566,n/a,n/a,n/a,10000,n/a,50
annealing_quadratic,1,n/a,steinbrunn,42,CHAIN,7,15295229587910566,thres_config_12,2,1000000,0,n/a,50
annealing_quadratic,False,n/a,steinbrunn,42,CHAIN,7,15295229587910566,thres_config_12,2,1000000,2655.000186920166,15295229587910566,1.0
annealing_quadratic,False,n/a,steinbrunn,42,CHAIN,7,15295229587910566,thres_config_12,2,1000000,10000,15295229587910566,1.0
ikkbz,n/a,n/a,steinbrunn,42,CHAIN,8,1013239412091253,n/a,n/a,n/a,0,n/a,50
ikkbz,n/a,n/a,steinbrunn,42,CHAIN,8,1013239412091253,n/a,n/a,n/a,1,1435269168420451,1.4165153381254278
ikkbz,n/a,n/a,steinbrunn,42,CHAIN,8,1013239412091253,n/a,n/a,n/a,10000,1435269168420451,1.4165153381254278
dpsizelinear,n/a,n/a,steinbrunn,42,CHAIN,8,1013239412091253,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,42,CHAIN,8,1013239412091253,n/a,n/a,n/a,1,1435269168420451,1.4165153381254278
dpsizelinear,n/a,n/a,steinbrunn,42,CHAIN,8,1013239412091253,n/a,n/a,n/a,10000,1435269168420451,1.4165153381254278
milp,n/a,100,steinbrunn,42,CHAIN,8,1013239412091253,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,42,CHAIN,8,1013239412091253,n/a,n/a,n/a,10000,n/a,50
annealing_quadratic,1,n/a,steinbrunn,42,CHAIN,8,1013239412091253,thres_config_5,2,1000000,0,n/a,50
annealing_quadratic,False,n/a,steinbrunn,42,CHAIN,8,1013239412091253,thres_config_5,2,1000000,3196.9990310668945,1013239412091253,1.0
annealing_quadratic,False,n/a,steinbrunn,42,CHAIN,8,1013239412091253,thres_config_5,2,1000000,10000,1013239412091253,1.0
ikkbz,n/a,n/a,steinbrunn,42,CHAIN,9,127621361312617,n/a,n/a,n/a,0,n/a,50
ikkbz,n/a,n/a,steinbrunn,42,CHAIN,9,127621361312617,n/a,n/a,n/a,1,1066599997344238,8.357535026848135
ikkbz,n/a,n/a,steinbrunn,42,CHAIN,9,127621361312617,n/a,n/a,n/a,10000,1066599997344238,8.357535026848135
dpsizelinear,n/a,n/a,steinbrunn,42,CHAIN,9,127621361312617,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,42,CHAIN,9,127621361312617,n/a,n/a,n/a,1,1066599997344238,8.357535026848135
dpsizelinear,n/a,n/a,steinbrunn,42,CHAIN,9,127621361312617,n/a,n/a,n/a,10000,1066599997344238,8.357535026848135
milp,n/a,100,steinbrunn,42,CHAIN,9,127621361312617,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,42,CHAIN,9,127621361312617,n/a,n/a,n/a,205,1066631453544452,8.357781507530447
milp,n/a,100,steinbrunn,42,CHAIN,9,127621361312617,n/a,n/a,n/a,8014,1066630978755997,8.357777787240598
milp,n/a,100,steinbrunn,42,CHAIN,9,127621361312617,n/a,n/a,n/a,10000,1066630978755997,8.357777787240598
annealing_quadratic,1,n/a,steinbrunn,42,CHAIN,9,127621361312617,thres_config_6,2,1000000,0,n/a,50
annealing_quadratic,False,n/a,steinbrunn,42,CHAIN,9,127621361312617,thres_config_6,2,1000000,2852.9995441436768,127697770935075,1.0005987212616454
annealing_quadratic,False,n/a,steinbrunn,42,CHAIN,9,127621361312617,thres_config_6,2,1000000,5752.999139785767,127621361312617,1.0
annealing_quadratic,False,n/a,steinbrunn,42,CHAIN,9,127621361312617,thres_config_6,2,1000000,10000,127621361312617,1.0
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,0,82553617235478,n/a,n/a,n/a,0,n/a,50
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,0,82553617235478,n/a,n/a,n/a,1,82553617235478,1.0
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,0,82553617235478,n/a,n/a,n/a,10000,82553617235478,1.0
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,0,82553617235478,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,0,82553617235478,n/a,n/a,n/a,2,82553617235478,1.0
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,0,82553617235478,n/a,n/a,n/a,10000,82553617235478,1.0
milp,n/a,100,steinbrunn,46,CHAIN,0,82553617235478,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,46,CHAIN,0,82553617235478,n/a,n/a,n/a,204,90673353595735,1.0983571239173695
milp,n/a,100,steinbrunn,46,CHAIN,0,82553617235478,n/a,n/a,n/a,10000,90673353595735,1.0983571239173695
annealing_quadratic,1,n/a,steinbrunn,46,CHAIN,0,82553617235478,thres_config_4,2,1000000,0,n/a,50
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,0,82553617235478,thres_config_4,2,1000000,4022.0006561279297,85693086160370,1.0380294532211338
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,0,82553617235478,thres_config_4,2,1000000,8852.99981880188,84998390661348,1.0296143707294674
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,0,82553617235478,thres_config_4,2,1000000,10000,84998390661348,1.0296143707294674
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,1,1445099549943126,n/a,n/a,n/a,0,n/a,50
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,1,1445099549943126,n/a,n/a,n/a,1,3095477388139993,2.14205131283988
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,1,1445099549943126,n/a,n/a,n/a,10000,3095477388139993,2.14205131283988
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,1,1445099549943126,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,1,1445099549943126,n/a,n/a,n/a,3,3095477388139993,2.14205131283988
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,1,1445099549943126,n/a,n/a,n/a,10000,3095477388139993,2.14205131283988
milp,n/a,100,steinbrunn,46,CHAIN,1,1445099549943126,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,46,CHAIN,1,1445099549943126,n/a,n/a,n/a,10000,n/a,50
annealing_quadratic,1,n/a,steinbrunn,46,CHAIN,1,1445099549943126,thres_config_6,2,1000000,0,n/a,50
annealing_quadratic,False,n/a,steinbrunn,46,CHAIN,1,1445099549943126,thres_config_6,2,1000000,4341.996812820435,1445099549943126,1.0
annealing_quadratic,False,n/a,steinbrunn,46,CHAIN,1,1445099549943126,thres_config_6,2,1000000,10000,1445099549943126,1.0
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,2,8743832577892034,n/a,n/a,n/a,0,n/a,50
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,2,8743832577892034,n/a,n/a,n/a,1,8743832577892034,1.0
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,2,8743832577892034,n/a,n/a,n/a,10000,8743832577892034,1.0
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,2,8743832577892034,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,2,8743832577892034,n/a,n/a,n/a,2,8743832577892034,1.0
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,2,8743832577892034,n/a,n/a,n/a,10000,8743832577892034,1.0
milp,n/a,100,steinbrunn,46,CHAIN,2,8743832577892034,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,46,CHAIN,2,8743832577892034,n/a,n/a,n/a,205,10517375135388386,1.20283354486688
milp,n/a,100,steinbrunn,46,CHAIN,2,8743832577892034,n/a,n/a,n/a,10000,10517375135388386,1.20283354486688
annealing_quadratic,1,n/a,steinbrunn,46,CHAIN,2,8743832577892034,thres_config_6,2,1000000,0,n/a,50
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,2,8743832577892034,thres_config_6,2,1000000,4270.003440856934,8743857910854894,1.0000028972378685
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,2,8743832577892034,thres_config_6,2,1000000,10000,8743857910854894,1.0000028972378685
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,3,1171248092796,n/a,n/a,n/a,0,n/a,50
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,3,1171248092796,n/a,n/a,n/a,1,1171248092796,1.0
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,3,1171248092796,n/a,n/a,n/a,10000,1171248092796,1.0
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,3,1171248092796,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,3,1171248092796,n/a,n/a,n/a,2,1171248092796,1.0
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,3,1171248092796,n/a,n/a,n/a,10000,1171248092796,1.0
milp,n/a,100,steinbrunn,46,CHAIN,3,1171248092796,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,46,CHAIN,3,1171248092796,n/a,n/a,n/a,205,222039518764188,50
milp,n/a,100,steinbrunn,46,CHAIN,3,1171248092796,n/a,n/a,n/a,10000,222039518764188,50
annealing_quadratic,1,n/a,steinbrunn,46,CHAIN,3,1171248092796,thres_config_4,2,1000000,0,n/a,50
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,3,1171248092796,thres_config_4,2,1000000,4726.535448074341,1171248092796,1.0
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,3,1171248092796,thres_config_4,2,1000000,10000,1171248092796,1.0
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,4,6119764095574613,n/a,n/a,n/a,0,n/a,50
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,4,6119764095574613,n/a,n/a,n/a,1,6119764095574613,1.0
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,4,6119764095574613,n/a,n/a,n/a,10000,6119764095574613,1.0
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,4,6119764095574613,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,4,6119764095574613,n/a,n/a,n/a,2,6119764095574613,1.0
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,4,6119764095574613,n/a,n/a,n/a,10000,6119764095574613,1.0
milp,n/a,100,steinbrunn,46,CHAIN,4,6119764095574613,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,46,CHAIN,4,6119764095574613,n/a,n/a,n/a,10000,n/a,50
annealing_quadratic,1,n/a,steinbrunn,46,CHAIN,4,6119764095574613,thres_config_5,2,1000000,0,n/a,50
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,4,6119764095574613,thres_config_5,2,1000000,4902.997117996216,7203468072595989,1.1770826391502631
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,4,6119764095574613,thres_config_5,2,1000000,8390.000720977783,6460945063761392,1.0557506732054422
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,4,6119764095574613,thres_config_5,2,1000000,10000,6460945063761392,1.0557506732054422
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,5,958206890797301120,n/a,n/a,n/a,0,n/a,50
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,5,958206890797301120,n/a,n/a,n/a,1,3431394986895792640,3.58105855828339
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,5,958206890797301120,n/a,n/a,n/a,10000,3431394986895792640,3.58105855828339
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,5,958206890797301120,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,5,958206890797301120,n/a,n/a,n/a,2,3431394986895792640,3.58105855828339
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,5,958206890797301120,n/a,n/a,n/a,10000,3431394986895792640,3.58105855828339
milp,n/a,100,steinbrunn,46,CHAIN,5,958206890797301120,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,46,CHAIN,5,958206890797301120,n/a,n/a,n/a,10000,n/a,50
annealing_quadratic,1,n/a,steinbrunn,46,CHAIN,5,958206890797301120,thres_config_4,2,1000000,0,n/a,50
annealing_quadratic,False,n/a,steinbrunn,46,CHAIN,5,958206890797301120,thres_config_4,2,1000000,4141.99814414978,958206913530728192,1.0000000237249673
annealing_quadratic,False,n/a,steinbrunn,46,CHAIN,5,958206890797301120,thres_config_4,2,1000000,8148.000736236572,958206890797301120,1.0
annealing_quadratic,False,n/a,steinbrunn,46,CHAIN,5,958206890797301120,thres_config_4,2,1000000,10000,958206890797301120,1.0
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,6,174718089296701,n/a,n/a,n/a,0,n/a,50
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,6,174718089296701,n/a,n/a,n/a,1,220294001853366,1.2608540005223463
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,6,174718089296701,n/a,n/a,n/a,10000,220294001853366,1.2608540005223463
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,6,174718089296701,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,6,174718089296701,n/a,n/a,n/a,2,220294001853366,1.2608540005223463
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,6,174718089296701,n/a,n/a,n/a,10000,220294001853366,1.2608540005223463
milp,n/a,100,steinbrunn,46,CHAIN,6,174718089296701,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,46,CHAIN,6,174718089296701,n/a,n/a,n/a,10000,n/a,50
annealing_quadratic,1,n/a,steinbrunn,46,CHAIN,6,174718089296701,thres_config_12,2,1000000,0,n/a,50
annealing_quadratic,False,n/a,steinbrunn,46,CHAIN,6,174718089296701,thres_config_12,2,1000000,3327.998613357544,174718089296701,1.0
annealing_quadratic,False,n/a,steinbrunn,46,CHAIN,6,174718089296701,thres_config_12,2,1000000,10000,174718089296701,1.0
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,7,173973994384509,n/a,n/a,n/a,0,n/a,50
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,7,173973994384509,n/a,n/a,n/a,1,173973994384509,1.0
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,7,173973994384509,n/a,n/a,n/a,10000,173973994384509,1.0
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,7,173973994384509,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,7,173973994384509,n/a,n/a,n/a,2,173973994384509,1.0
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,7,173973994384509,n/a,n/a,n/a,10000,173973994384509,1.0
milp,n/a,100,steinbrunn,46,CHAIN,7,173973994384509,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,46,CHAIN,7,173973994384509,n/a,n/a,n/a,10000,n/a,50
annealing_quadratic,1,n/a,steinbrunn,46,CHAIN,7,173973994384509,thres_config_12,2,1000000,0,n/a,50
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,7,173973994384509,thres_config_12,2,1000000,3874.0021934509277,287695698116225,1.6536707059813418
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,7,173973994384509,thres_config_12,2,1000000,6952.99871635437,193052645238466,1.1096638087862158
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,7,173973994384509,thres_config_12,2,1000000,10000,193052645238466,1.1096638087862158
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,8,71473115939,n/a,n/a,n/a,0,n/a,50
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,8,71473115939,n/a,n/a,n/a,1,71473115939,1.0
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,8,71473115939,n/a,n/a,n/a,10000,71473115939,1.0
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,8,71473115939,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,8,71473115939,n/a,n/a,n/a,2,71473115939,1.0
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,8,71473115939,n/a,n/a,n/a,10000,71473115939,1.0
milp,n/a,100,steinbrunn,46,CHAIN,8,71473115939,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,46,CHAIN,8,71473115939,n/a,n/a,n/a,200,81474765211,1.1399358225900782
milp,n/a,100,steinbrunn,46,CHAIN,8,71473115939,n/a,n/a,n/a,10000,81474765211,1.1399358225900782
annealing_quadratic,1,n/a,steinbrunn,46,CHAIN,8,71473115939,thres_config_12,2,1000000,0,n/a,50
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,8,71473115939,thres_config_12,2,1000000,4002.3155670166016,71475378246,1.0000316525587318
annealing_quadratic,True,n/a,steinbrunn,46,CHAIN,8,71473115939,thres_config_12,2,1000000,10000,71475378246,1.0000316525587318
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,9,23611877289468362752,n/a,n/a,n/a,0,n/a,50
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,9,23611877289468362752,n/a,n/a,n/a,1,68494615585068580864,2.900854292327672
ikkbz,n/a,n/a,steinbrunn,46,CHAIN,9,23611877289468362752,n/a,n/a,n/a,10000,68494615585068580864,2.900854292327672
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,9,23611877289468362752,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,9,23611877289468362752,n/a,n/a,n/a,2,68494615585068580864,2.900854292327672
dpsizelinear,n/a,n/a,steinbrunn,46,CHAIN,9,23611877289468362752,n/a,n/a,n/a,10000,68494615585068580864,2.900854292327672
milp,n/a,100,steinbrunn,46,CHAIN,9,23611877289468362752,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,46,CHAIN,9,23611877289468362752,n/a,n/a,n/a,10000,n/a,50
annealing_quadratic,1,n/a,steinbrunn,46,CHAIN,9,23611877289468362752,thres_config_12,2,1000000,0,n/a,50
annealing_quadratic,False,n/a,steinbrunn,46,CHAIN,9,23611877289468362752,thres_config_12,2,1000000,3470.9993209838867,23611877289468362752,1.0
annealing_quadratic,False,n/a,steinbrunn,46,CHAIN,9,23611877289468362752,thres_config_12,2,1000000,10000,23611877289468362752,1.0
ikkbz,n/a,n/a,steinbrunn,50,CHAIN,0,54702144955787,n/a,n/a,n/a,0,n/a,50
ikkbz,n/a,n/a,steinbrunn,50,CHAIN,0,54702144955787,n/a,n/a,n/a,1,166621067374987,3.0459695412247263
ikkbz,n/a,n/a,steinbrunn,50,CHAIN,0,54702144955787,n/a,n/a,n/a,10000,166621067374987,3.0459695412247263
dpsizelinear,n/a,n/a,steinbrunn,50,CHAIN,0,54702144955787,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,50,CHAIN,0,54702144955787,n/a,n/a,n/a,2,166621067374987,3.0459695412247263
dpsizelinear,n/a,n/a,steinbrunn,50,CHAIN,0,54702144955787,n/a,n/a,n/a,10000,166621067374987,3.0459695412247263
milp,n/a,100,steinbrunn,50,CHAIN,0,54702144955787,n/a,n/a,n/a,0,n/a,50
milp,n/a,100,steinbrunn,50,CHAIN,0,54702144955787,n/a,n/a,n/a,202,397962992709224,7.275089359491799
milp,n/a,100,steinbrunn,50,CHAIN,0,54702144955787,n/a,n/a,n/a,10000,397962992709224,7.275089359491799
annealing_quadratic,1,n/a,steinbrunn,50,CHAIN,0,54702144955787,thres_config_4,2,1000000,0,n/a,50
annealing_quadratic,False,n/a,steinbrunn,50,CHAIN,0,54702144955787,thres_config_4,2,1000000,5715.000829696655,54702144955787,1.0
annealing_quadratic,False,n/a,steinbrunn,50,CHAIN,0,54702144955787,thres_config_4,2,1000000,10000,54702144955787,1.0
ikkbz,n/a,n/a,steinbrunn,50,CHAIN,1,4332931019808915366871040,n/a,n/a,n/a,0,n/a,50
ikkbz,n/a,n/a,steinbrunn,50,CHAIN,1,4332931019808915366871040,n/a,n/a,n/a,1,4332931019808919661838336,1.0000000000000009
ikkbz,n/a,n/a,steinbrunn,50,CHAIN,1,4332931019808915366871040,n/a,n/a,n/a,10000,4332931019808919661838336,1.0000000000000009
dpsizelinear,n/a,n/a,steinbrunn,50,CHAIN,1,4332931019808915366871040,n/a,n/a,n/a,0,n/a,50
dpsizelinear,n/a,n/a,steinbrunn,50,CHAIN,1,4332931019808915366871040,n/a,n/a,n/a,2,4332931019808915366871040,1.0
